nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
389,Fii familyfriendly Formare şi consultanta pentru companiile din Bucuresti si Ilfov,Fundatia Centrul Parteneriat pentru Egalitate,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.343.319,237.056,32.280,0,1.612.655,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
390,Cresterea Adaptabilitatii Resurselor Umane din Sectorul distributiei de produse Farmaceutice la cerintele impuse de Evolutia pietei muncii - CARUSEL,SC A.D.M Farm SRL,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,645.870,113.977,39.992,0,799.839,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
391,ADAPTAREA PERSONALULUI DIN SECTORUL ENERGETIC LA NOILE TEHNOLOGII ŞI CONDIŢII DE MUNCĂ,FEDERAŢIA PATRONALĂ ENERGETICA,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.383.715,244.185,33.445,0,1.661.345,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
392,Sistem de Perfectionare si Instruire in TeRapia si Aplicatiile Laser in Domeniul Medical (SPIRAL MED),Asociatia de Medicina Anti-Aging,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.540.626,271.875,36.990,0,1.849.491,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
393,Investiţie în cunoaştere,NetBridge Investments SRL,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,360.266,63.576,28.700,0,452.542,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
394,ADAPTAREA VIEŢII PROFESIONALE LA CERINŢELE ŞI NECESITĂŢILE VIEŢII DE FAMILIE – CREŞTEREA ŞANSELOR FEMEILOR ŞI A GRUPURILOR VULNERABILE PE PIAŢA MUNCII,Federatia Sindicala din Asigurari si Banci,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.282.565,226.335,30.947,37.405,1.577.252,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
395,DEZVOLTAREA CUNOŞTINŢELOR CAPITALULUI UMAN ÎN VEDEREA CREŞTERII COMPETITIVITĂŢII,London Logic Bucharest SRL,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,186.081,32.838,11.522,13.149,243.590,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
396,"„Program de dezvoltare a abilităţilor de utilizare a tehnologiilor de comunicare şi informaţie a personalului din sectorul sănătăţii – PRO-MED BUCUREŞTI -ILFOV 2008""",S.C.International Computer School S.R.L.,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,272.000,48.000,20.861,0,340.861,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
397,"Profesionisti bine pregatiti, pentru servicii medicale publice de calitate in oncologie",INSTITUTUL ONCOLOGIC PROF.DR. ALEX. TRESTIOREANU,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.439.469,254.024,34.561,100.452,1.828.506,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
398,"Formarea si de dezvoltarea profesionala a lucratorilor romani, prin intermediul utilizarii noilor tehologii ale informatiei si comunicatiilor","Patronatul de Comert,Turism, Industrie si Servicii",Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.386.064,244.600,33.300,0,1.663.964,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
399,Instrumente inovatoare in formarea profesionala pentru cresterea adaptabilitatii lucratorilor si a intreprinderilor,Asociatia COLFASA,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.223.386,215.892,29.400,0,1.468.678,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
400,Strategii de inovare a organizarii muncii in domeniul medical din regiunea Bucuresti-Ilfov - STAR-MED,Scoala Nationala de Studii Politice si Administrative,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.362.846,240.502,33.400,0,1.636.748,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
401,Calitate in sanatate prin instruirea medicilor de familie,SC MEDRIGHT EXPERTS SRL,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,3.581.475,632.025,485.200,210.000,4.908.700,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
402,HR-MANAGER - Dobândirea abilităţilor necesare practicării unui management eficient al resurselor umane în Regiunea Sud-Vest Oltenia,CENTRUL DE CONSULTANTA SI MANAGEMENT AL PROIECTELOR EUROPROJECT,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,1.370.770,241.901,32.912,158.935,1.804.518,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
403,Instruire si preventie pentru o viata sanatoasa,Ministerul Sanatatii Publice,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,14.979.006,2.643.354,359.640,0,17.982.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
404,Calitate in serviciile medicale,Fundaţia Romanian Children's Appeal,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,3.920.248,691.808,94.124,55.000,4.761.180,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
405,Progrm International de Training in Dermato- Cosmetologie pentru medici romani,Spitalul Clinic Colentina,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,12.328.402,2.175.600,296.000,0,14.800.002,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
406,Sprijin pentru CompetentE iN ARTa spectacolului din Romania SCENART,"Teatrul National de Opereta ""Ion Dacian""",Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,13.288.769,2.345.077,319.058,0,15.952.904,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
407,SCOALA PENTRU MECANICI AUTO,S.C. AD Auto Total S.R.L.,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,14.833.775,2.617.725,918.500,0,18.370.000,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
408,Competenţe şi performanţă în sănătate,Liga Romana pentru Sanatate Mintala,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,2.448.449,432.079,59.661,144.039,3.084.228,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
409,CAD-CAM - Instruire in utilizarea tehnologiilor de varf asistate de calculator - o necesitate pentru revitalizarea industriei constructoare de masini,SC Hofag Engineering SRL,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,5.293.627,934.170,327.779,0,6.555.576,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
410,Sprijin pentru intreprinderi si angajati in vederea imbunatatirii competentelor in perspectiva dezvoltarii durabile,Institutul National de Cerecetare Dezvoltare pentru Protectia Mediului I.C.I.M Bucuresti,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,4.952.769,874.018,118.913,0,5.945.700,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
411,Formare profesionala specifica in cadrul Studioului Experimental de Opera si Balet pentru meserii de scena si abilitati de management cultural in domeniul artelor spectacolului.,Opera Nationala Bucuresti,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,15.268.574,2.694.454,366.593,0,18.329.621,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
412,SIGURANTA in CONSTRUCTII,Asociatia Constructorilor si Promotorilor din Romania,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,15.326.687,2.704.709,367.989,0,18.399.385,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
413,PLAN STRATEGIC NAŢIONAL DESTINAT FORMĂRII PROFESIONALE SPECIFICE ŞI STIMULĂRII ADAPTABILITĂŢII POMPIERILOR: “Formare şi informare”,Federaţia Naţională a Pompierilor din România,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,14.189.892,2.504.099,340.693,0,17.034.684,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
414,Raspunsul pietei muncii romanesti la criza: cresterea flexibilitatii si adaptabilitatii intreprinderilor si consolidarea securitatii lucratorilor,Institutul National de Cercetare Stiintifica in domeniul Muncii si Protectiei Sociale,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,10.436.485,1.841.733,435.311,0,12.713.529,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
415,MEDAS - Instruirea medicilor şi a asistentelor medicale din spitale în management şi utilizarea noilor tehnologii,SC Romanian Soft Company SRL,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,14.739.180,2.601.032,912.644,0,18.252.856,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
416,PLAN STRATEGIC NAŢIONAL ÎN VEDEREA UNUI DIALOG SOCIAL PERFORMANT PRIN INSTRUMENTE EUROPENE MODERNE: „Împreună pentru siguranţa noastră”,S.C. RU EUROPE S.R.L.,Axa Prioritară 3/ DMI 3.2. Formare şi sprijin pentru întreprinderi şi angajaţi pentru promovarea adaptabilităţii,14.901.323,2.629.645,922.680,0,18.453.648,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
417,SECRETARIATUL TEHNIC PERMANENT AL PACTULUI REGIONAL PENTRU OCUPARE SI INCLUZIUNE SOCIALA REGIUNEA SUD-EST,Asociatia Centrul de Informare si Documentare pentru Integrare Europeana si Dezvoltare Durabila Braila,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.542.069,434.942,40.348,0,2.017.359,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
418,Secretariat Tehnic Permanent al Pactului Regional pentru Ocupare si Incluziune Sociala in Regiunea de dezvoltare Nord-Vest,Institutul de Formare Economica si Sociala,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.555.533,438.740,40.700,0,2.034.973,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
419,Înfiinţarea şi funcţionarea Secretariatul Tehnic al Pactului Teritorial S-V Oltenia pentru Ocuparea Forţei de Muncă şi Incluziune Socială din regiunea Sud-Vest Oltenia – STPSV,Universitatea din Craiova,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.554.852,438.548,40.700,0,2.034.100,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
420,Partenerii sociali şi societatea civilă în sprijinul ocupării şi incluziunii sociale în Regiunea Bucureşti-Ilfov,Asociaţia Română pentru Transparenţă│Transparency International Romania,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.491.343,420.635,40.000,58.212,2.010.190,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
421,SECRETARIATUL TEHNIC AL PACTULUI REGIONAL PENTRU OCUPARE SI INCLUZIUNE SOCIALA PENTRU REGIUNEA SUD MUNTENIA,UNIVERSITATEA VALAHIA DIN TARGOVISTE,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.531.833,432.055,40.100,0,2.003.988,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
422,Crearea Secretariatului Tehnic Permanent al Pactului Regional Regiunea Vest,"Camera de Comert, Industrie si Agricultura Timisoara",Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.476.896,416.560,38.642,101.914,2.034.012,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
423,SECRETARIATUL TEHNIC PERMANENT AL PACTULUI REGIONAL PENTRU OCUPARE ŞI INCLUZIUNE SOCIALĂ - REGIUNEA NORD-EST,Fundatia Academica Petre Andrei Iasi,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.554.453,438.436,40.671,0,2.033.560,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
424,Centru de formare profesionala pentru armonizarea cererii cu oferta pe piata fortei de munca,Sindicatul Liber Navalistul,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.272.780,358.989,33.301,0,1.665.070,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
425,Securitate socială şi formare profesională pentru sportivi,ASOCIATIA FOTBALISTILOR AMATORI SI NONAMATORI – AFAN,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.401.969,395.427,36.682,0,1.834.078,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
426,Consolidarea capacitatii institutionale a Consortiului Regional (CR) al Regiunii de Dezvoltare Centru,Universitatea 1 Decembrie 1918 Alba Iulia,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.406.604,396.734,36.803,5.920,1.846.061,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
427,PARTENERIAT ÎN SPRIJINUL DEZVOLTĂRII DOMENIULUI RESURSELOR UMANE,Asociaţia “HR Management Club”,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,913.067,257.532,23.891,225.765,1.420.255,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
428,Grupul de Initiativa Sociala pentru Ocupare din Regiunea Nord-Est - GISO Nord-Est,ASOCIATIA ECOVAS,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,627.987,177.124,16.431,0,821.542,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
429,CONSOLIDAREA SI PROMOVAREA DIALOGULUI SOCIAL LA NIVELUL INDUSTRIEI MORARIT-PANIFICATIE - DISOPAN,"PATRONATUL ROMAN DIN INDUSTRIA DE MORARIT, PANIFICAŢIE SI PRODUSE FAINOASE - ROMPAN",Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,881.108,248.518,23.054,0,1.152.680,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
430,PARTERIAT PUBLIC-PRIVAT IN ADMINISTRARE DE SERVICII SOCIALE – MODEL DE EXCELENTA,ASOCIATIA FILANTROPIA ORTODOXA ALBA IULIA,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.340.850,378.189,35.083,95.504,1.849.626,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
431,Securitatea la locul de munca,UNIUNEA JUDETEANA CNSLR- FRATIA TIMIS,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.361.512,384.016,35.630,0,1.781.158,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
432,"Consultarea, Informarea şi Participarea Angajaţilor din Industria Textilă (CIPA-TEX)",Asociaţia Procult Vest,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.372.692,387.169,54.428,0,1.814.289,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
433,Consolidarea patronatului si dezvoltarea capacitatii acestuia de a participa la procesul decizional,Patronatul National al Viei si Vinului,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.400.257,394.944,36.637,17.500,1.849.338,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
434,Consolidarea capacitatii institutionale a Consortiului Regional al Regiunii de Dezvoltare Sud-Est (CRSE),Agentia pentru Dezvoltare Regionala a Regiunii de Dezvoltare Sud-Est,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.405.656,396.467,36.778,0,1.838.901,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
435,Promovarea Conceptelor de responsabilitate sociala a intreprinderilor - PRO.CON,Camera de Comert si Industrie a Municipiului Bucuresti,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.300.238,366.734,34.020,84.445,1.785.436,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
436,Reprezentare sindicală pentru muncitorii imigranti din Romania,Blocul National Sindical,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,1.405.942,396.548,36.286,0,1.838.776,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
437,Acces la fonduri structurale pentru partenerii sociali,Blocul National Sindical,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,14.102.055,3.977.503,357.766,0,18.437.324,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
438,CONS-TEAM – „Consolidarea mediului de afaceri din România prin întărirea capacităţii instituţionale a organizaţiilor patronale”,Consiliul National al Intreprinderilor Private Mici si Mijlocii din Romania,Axa Prioritară 3/ DMI 3.3. Dezvoltarea parteneriatelor şi încurajarea iniţiativelor pentru partenerii sociali şi societatea civilă,9.916.315,2.796.909,259.456,407.455,13.380.135,LEI,http://localhost:9999/Lista_contractate_POS_DRU_30_aprilie_2010.pdf
