"ragione_sociale","azione","titolo_operazione","importo_approvato","fund_type","currency","uri"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","AGE MANAGEMENT PER IL PASSAGGIO GENERAZIONALE NELLE PMI","12.902,40","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","AGGIORNAMENTO PROFESSIONALE DELLE COMPETENZE PER L'AREA MARKETING E VENDITE","32.454,40","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","AGGIORNAMENTO PROFESSIONALE DELLE COMPETENZE PER L'AREA TECNICA DI PRODUZIONE","47.681,60","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Aggiornamento professionale nelle aree approvvigionamenti e logistica","22.981,20","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Aggiornare le competenze dei lavoratori nella gestione dei mercati esteri in Effegibi S.r.l.","6.822,40","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Automazione, meccatronica e sicurezza macchine","25.728,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Competenze direttive di gestione manageriale","23.040,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Competenze informatiche avanzate per lavoratori over 45 anni","5.836,80","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","COMPETENZE MANAGERIALI PER GESTIRE IL CAMBIAMENTO IN VEM SISTEMI S.p.A.","13.373,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","COMPETENZE MANAGERIALI PER LA GESTIONE STRATEGICA DELLE PMI","40.153,60","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Competenze manageriali per l'assorbimento di innovazione nelle PMI","35.315,20","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Competenze organizzative e tecnologiche in Fiorini S.p.A.","12.096,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","COMPETENZE RELAZIONALI AVANZATE PER DONNE MANAGER","9.600,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Competenze relazionali innovative per donne manager","10.752,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","ENERGY MANAGER","10.080,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","ETICA, SOSTENIBILITÀ E SICUREZZA NELLE PMI","6.048,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Formazione e autoformazione all'utilizzo di Macchine utensili a Controllo Numerico Computerizzato (CNC)","10.080,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Gestire il cambiamento organizzativo: essere leader del cambiamento","9.984,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Il miglioramento della gestione ambientale delle PMI","20.480,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","IL SUPPORTO ALL'INVECCHIAMENTO ATTIVO DEI LAVORATORI IN AZIENDA","28.096,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Implementazione del Sistema Controllo Qualità in Cavalieri & Amoretti S.r.l.","7.660,80","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Implementazione strategica attraverso il potenziamento della rete di vendita in Startech S.r.l.","10.752,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Innovazione organizzativa nei processi di lavoro dell'area commerciale e tecnica della CO.M.I.TEL S.r.l.","11.776,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Innovazione organizzativa nei processi di spedizione e trasporto","24.192,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Introduzione di nuove tecnologie in Vignoli S.r.l. e Vignoli consulting Soc. Coop a r.l.","18.720,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","L'ottimizzazione del magazzino","24.960,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","La gestione del software relativo alle problematiche contabili e amministrative per il miglioramento in Teknomaint S.r.l.","7.896,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","La gestione delle risorse umane un'ottica di RSI","11.808,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","La valorizzazione delle risorse umane come leva per uno sviluppo competitivo in BRAM S.p.A.","12.566,40","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","La valorizzazione di competenze tecniche per il personale in Costruzioni Bertozzi S.r.l.","10.046,40","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Le competenze per agire la leadership","6.451,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Lettura, interpretazione ed esecuzione del Disegno Tecnico Meccanico","16.531,20","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","L'innovazione di prodotto nel settore della meccatronica","21.451,20","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","LO SVILUPPO DELLA CULTURA MANAGERIALE PER LA GESTIONE DELL'IMPRESA","17.712,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","MECH.ER 1: Piano meccanica PMI Emilia Romagna","230.440,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Miglioramento della propria competitività attraverso il rafforzamento dell'uffi cio commerciale in FOA S.r.l.","4.704,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Migliorare la competitività attraverso lo sviluppo delle risorse umane in area commerciale in Dino Zoli S.r.l.","8.921,60","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","MULTIMEDIA: dal CAD alla grafi ca web, un percorso digitale per il potenziamento delle competenze tecnologiche","26.496,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Ottimizzazione del rendimento energetico degli edifi ci","6.048,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Passaggio generazionale e sviluppo gestionale nelle piccole e medie imprese","28.096,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Sicurazienda: gestire e comunicare il rischio","74.620,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","STRUMENTI TECNOLOGICI DI GESTIONE DEI CAMBIAMENTI ORGANIZZATIVI","15.724,80","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","SVILUPPO DI CARRIERA PER DONNE MANAGER","12.096,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Sviluppo di competenze manageriali per il miglioramento continuo nelle PMI","33.718,40","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Sviluppo di competenze per la gestione del processo di internazionalizzazione delle PMI","9.216,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Sviluppo di competenze per la gestione del processo di internazionalizzazione nelle PMI","11.289,60","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Sviluppo di competenze professionali nel settore marketing- vendite in PROMO STUDIO MAE","13.440,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Sviluppo di competenze tecniche in Siderfl ange S.r.l.","16.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Sviluppo di competenze tecniche nell'area delle vendite in Stardea S.r.l.","9.856,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, formazione per occupati","Tecnico Commerciale Marketing con competenze in internazionalizzazione","28.800,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","TECNOLOGO DI PRODOTTO/PROCESSO NELLA MECCANICA","73.100,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","Pianifi catore dei trasporti","58.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","SVILUPPO DI COMPETENZE PER LA GESTIONE DELLE AZIONI DI VENDITA","18.720,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","Tecnico amministrazione, fi nanza e controllo di gestione","34.560,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","TECNICO AMMINISTRAZIONE,FINANZA E CONTROLLO DI GESTIONE","76.281,60","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","TECNICO COMMERCIALE - MARKETING con competenze in internazionalizzazione","76.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","Tecnico degli acquisti nelle PMI","76.000,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","TECNICO DEI SERVIZI DI RICEVIMENTO E ALLOGGIO","18.720,00","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
"Centro Servizi P.M.I. - Società Consortile a.r.l.","Persone, Formazione superiore","TECNICO DELLA AUTOMAZIONE INDUSTRIALE","84.827,58","ESF","EUR","http://www.emiliaromagnasapere.it/fse/fondo-sociale-europeo/documentibeneficiari/beneficiari_2008por"
