Country/Countries,Level,Region,Parsed data file,Program,Initial,"Sub-program
information",Agency (that oversees funding),Explanatory Notes,Currency,Excel/PDF,Priority,"Data
available
for
2007","Data
available
GERMANY,national,Hessen,de_hessen_erdf.csv,ERDF,COM,,,,,PDF,Tier 3,yes,yes,No,No,Begünstigtenliste-1.pdf,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung_restzahlung,,,,,"http://www.wirtschaft.hessen.de/irj/servlet/prt/portal/prtroot/slimp.CMReader/HMWVL_15/HMWVL_Internet/med/915/915503c6-cddd-0b11-53a1-6e91921321b2,22222222-2222-2222-2222-222222222222,true", ,,,15-Apr-10,,,,http://www.efre-hessen.de/
GERMANY,national,Hessen,de_hessen_esf.xls,ESF,COM,,,,,PDF,Tier 3,yes,yes,,,Verzeichnis_Begünstigte_2009_3511.pdf,,,ort,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,,jahr_der_bewilligung,,,,bewilligungszeitraum,http://www.esf-hessen.de/upload/Verzeichnis_Begünstigte_2009_3511.pdf, ,,,25-Mar-10
GERMANY,national,Niedersachsen,de_luneburg_efre_rwb.csv,ERDF,COM,RWB,,Zip file,,PDF,Tier 3, ,,,,VZ BegÅnstigte EFRE RWB 30.06.2009.pdf,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,jahr_der_abschliessenden_restzahlung,,http://cdl.niedersachsen.de/blob/images/C58589654_L20.zip, ,,,30-Jun-09,,,,http://www.mw.niedersachsen.de/master/C47094749_N47094976_L20_D0_I712.html,Double check Luneburg v Niedersachsen as DG regio site points both times to Niedersachsen
GERMANY,national,Lüneburg - Niedersachsen,de_luneburg_efre_convergence.csv,ERDF,COM,Konvergenz,,Zip file,,PDF,Tier 3,yes,yes,yes,,VZ BegÅnstigte EFRE Konvergenz 30.06.2009.pdf,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,jahr_der_abschliessenden_restzahlung,,http://cdl.niedersachsen.de/blob/images/C58589679_L20.zip, ,,,30-Jun-09,,,,,Double check Luneburg v Niedersachsen as DG regio site points both times to Niedersachsen
GERMANY,national,Lüneburg - Niedersachsen,de_luneburg_esf_convergence.csv,ESF ,COM,Konvergenz,,Zip file,,PDF,Tier 3,,,,,Verzeichnis_der_Beguenstigten_ESF_2007-2013_Zielgebiet_Konvergenz.pdf,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,gezahlte_gesamtbetrage,jahr_der_bewilligung,,,jahr_der_abschliessenden_restzahlung,,http://cdl.niedersachsen.de/blob/images/C58589714_L20.pdf, ,,,30-Jun-09,,,,,Double check Luneburg v Niedersachsen as DG regio site points both times to Niedersachsen
GERMANY,national,Niedersachsen,de_luneburg_esf_rwb.csv,ESF,COM,RWB,,Zip file,,PDF,Tier 3,,,,,Verzeichnis_der_Beguenstigten_ESF_2007-2013_Zielgebiet_RWB.pdf,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,gezahlte_gesamtbetrage,jahr_der_bewilligung,,,jahr_der_abschliessenden_restzahlung,,http://cdl.niedersachsen.de/blob/images/C58589700_L20.pdf, ,,,30-Jun-09,,,,,Double check Luneburg v Niedersachsen as DG regio site points both times to Niedersachsen
GERMANY,national,Mecklenburg-Vorpommern,de_mecklen_erdf.csv,ERDF,COM,,,,,PDF,Tier 3,yes,yes,,,Verzeichnis der Begünstigten EFRE.pdf,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,, ,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,,,http://www.europa-mv.de/docs/download/10577/Verzeichnis%20der%20Beg%C3%BCnstigten%20EFRE.pdf, ,,,31-Dec-08,,,,http://www.europa-mv.de/download/downloads.htm?select=Dokument_10577, 
GERMANY,national,Mecklenburg-Vorpommern,de_mecklen_esf.csv,ESF ,COM,,,,,PDF,Tier 3,yes,yes,,,Verzeichnis der Begünstigten ESF 2007,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,, ,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,,,http://www.europa-mv.de/docs/download/10583/Verzeichnis%20der%20Beg%C3%BCnstigten%20ESF.pdf, ,,,31-Dec-08
GERMANY,national,Nordrhein-Westfalen,de_nordrhein_westfalen_esf.csv,ESF,ROB,,,174 pages - better done programatiacally,,PDF,,,,,,operationelles_programm_beguenstigtenverzeichnis_barr.pdf,,,,,,name_des_begunstigten,,,wohnort_des_begunstigten,kurzbeschreibung_des_vorhabens,,,,,,,,,,,,,gewahrte_betrage,,jahr_der_bewilligung,,,,,http://www.arbeit.nrw.de/pdf/esf/operationelles_programm_beguenstigtenverzeichnis_barr.pdf,,,,31.12.2008
GERMANY,national,Nordrhein-Westfalen,de_nordrhein_westfalen_erdf.csv,ERDF,COM,,,"call -  Barbara Budzynski
Telefon: 0211/837-22 87
Telefax: 0211/837-26 65
Mail: office(at)ziel2.nrw.de; emailed",,PDF,,,,,,Verzeichnis_Beguenstigte_2009_07_07,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,bewilligter_betrag_in_euro,,jahr_der_bewilligung,,,,,http://www.ziel2.nrw.de/3_Ergebnisse/Verzeichnis_Beguenstigte_2009_07_07.pdf
GERMANY,national,Rheinland-Pfalz,de_rheinland_erdf.csv,ERDF,COM,"RWB-EFRE-Programm Rheinland-Pfalz ""Wachstum durch Innovation"" (2007-2013)",,,,PDF,Tier 3,,,,,Verzeichnis der Begünstigten,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,,,"http://www.mwvlw.rlp.de/icc/internet/med/d7a/d7a0dfa2-f1e4-e114-e644-9e3742f22936,11111111-1111-1111-1111-111111111111.pdf", ,,,30-Jun-09, ,,,http://www.mwvlw.rlp.de/internet/nav/75b/broker.jsp?uMen=75b21781-7897-011a-3b21-71e3742f2293&uCon=760dfa2f-1e4e-114e-6449-e3742f22936b&uTem=aaaaaaaa-aaaa-aaaa-aaaa-000000000011
GERMANY,national,Rheinland-Pfalz,de_rheinland_esf.csv,ESF,COM,,,no data for 2007 as no projects were funded as per Press Office,,PDF,Tier 3,no - no projects funded,yes,yes,,Begünstigtenverzeichnis_ESF_Rheinland-Pfalz_2008,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,,,http://www.masgff.rlp.de/fileadmin/masgff/Arbeit/Europa/Begünstigtenverzeichnis_ESF_Rheinland-Pfalz_2008.pdf, ,,,26-Jun-09
GERMANY,national,Saarland,,ERDF,COM,,,data 2 years old; trying to find upated first; called 9 May 2010 waiting for response from b.sehn@wirtschaft.saarland.de / +49-681-501-1659,,PDF,Tier 3,,,,,BeguenstigtenverzeichnisEFRE0608,,,,,,Name der Begünstigten,,Projekt,,,,,,,,,,,,,,,"Bewilligter –Betrag in EURO Beträge
(insgesamt)",Bei Abschluss des Vorhabens gezahlte Gesamtbeträge,Jahr der Bewilligung,,,,,http://www.saarland.de/dokumente/thema_strukturfondsfoerderung/BeguenstigtenverzeichnisEFRE0608.pdf, ,,,Jun-08,,,,http://www.saarland.de/dokumente/thema_strukturfondsfoerderung/BeguenstigtenverzeichnisEFRE0608.pdf,Follow up to get new numbers - they're 2 years old
GERMANY,national,Saarland,,ESF,COM,,,doesn't contain financial figures; ESF contact: Her Pfahler +496815013827; or Mr. Stoll - will send updated version when it's ready by end of May. h.stoll@arbeit.saarland.de,,PDF,Tier 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.saarland.de/dokumente/thema_strukturfondsfoerderung/Beguenstigtenverzeichnis_ESF_SAARLAND1109.pdf, ,,,Jul-09,,,Emailed for update with numbers,,"Follow up Ministerium für Arbeit, Familie, Prävention, Soziales und Sport Referat B2: Europäischer Sozialfonds -Verwaltungsbehörde im Saarland-Klaus-Peter Pfahler Franz-Josef-Röder-Straße 23 66119 Saarbrücken E-Mail-Kontakt p.pfahler@arbeit.saarland.de Telefon (0681) 501-3827 Telefax (0681) 501-3402
"
GERMANY,national,Sachsen,de_sachsen_esf.csv,ESF,RM,,,HTML,,HTML,Tier 3,,,,,VZB_20090811_20090731_2007DE051PO004.html,,,,,,Name des Begünstigten,,Bezeichnung des Vorhabens,,,,,,,,,,,,,,,gewährte Beträge,bei Abschluss des Vorhabens gezahlte Gesamtbeträge,Jahr der Bewilligung/Jahr der Restzahlung,,,,,http://www.statistik.sachsen.de/foerderportal/VZB_20090811_20090731_2007DE051PO004.html, ,http://www.statistik.sachsen.de/foerderportal/VZB_20090811_20090731_2007DE051PO004.html,,Jul-09,,,,http://www.statistik.sachsen.de/foerderportal/
GERMANY,national,Sachsen,de_sachsen_erdf.csv,ERDF,RM,,,HTML,,HTML,Tier 3,,,,,VZB_2007DE161PO004.html,,,,,,Name des Begünstigten,,Bezeichnung des Vorhabens,,,,,,,,,,,,,,,gewährte Beträge,bei Abschluss des Vorhabens gezahlte Gesamtbeträge,Jahr der Bewilligung/Jahr der Restzahlung,,,,,, ,http://www.statistik.sachsen.de/foerderportal/VZB_2007DE161PO004.html,,31-Dec-08,,,,http://www.statistik.sachsen.de/foerderportal/
GERMANY,national,Sachsen-Anhalt,de_sachsen-anhalt_esf.csv,ESF,COM,,,,,PDF,Tier 3,,,,,Liste_der_Beguenstigten/Beg%C3%BCnstigtenliste_ESF_2008.pdf,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,,,http://www.sachsen-anhalt.de/LPSA/fileadmin/Elementbibliothek/Bibliothek_Politik_und_Verwaltung/Bibliothek_Europa/Publikationen/Liste_der_Beguenstigten/Beg%C3%BCnstigtenliste_ESF_2008.pdf, ,,,31-Dec-08,,,,http://www.sachsen-anhalt.de/LPSA/index.php?id=31613
GERMANY,national,Sachsen-Anhalt,de_sachsen-anhalt_erdf.csv,ERDF,COM,,,,,PDF,Tier 3,,,,,Liste_der_Beguenstigten/Beg%C3%BCnstigtenliste_EFRE_2008.pdf,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,,,http://www.sachsen-anhalt.de/LPSA/fileadmin/Elementbibliothek/Bibliothek_Politik_und_Verwaltung/Bibliothek_Europa/Publikationen/Liste_der_Beguenstigten/Beg%C3%BCnstigtenliste_EFRE_2008.pdf, ,,,31-Dec-08
GERMANY,national,Schleswig-Holstein,de_schleswig_holstein_esf.csv,ESF,RM,,,problem with lines running in two cells - best to solve this programatically //Call Frau Asbah =49 43199053358,,PDF,Tier 3,,,,,vdb_20081231,,,,,,name_des_begunstigten,,,,,,bezeichnung_des_vorhabens,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,,,http://www.ib-sh.de/fileadmin/ibank/Zukunftsprogramm/vdb_20081231.pdf, ,,,12/31/2008,7/1/2010,,,http://www.ib-sh.de/index.php?id=1861&amp;tictarget=fileadmin/ibank/Zukunftsprogramm/zp-wirtschaft/Verzeichnis_der_Beguenstigten_im_Zukunftsprogramm_Wirtschaft_in_der_Foerderperiode_2007-2013.pdf
GERMANY,national,Schleswig-Holstein,de_schleswig-holstein_erdf.csv,ERDF,COM,,,Call Frau Asbah =49 43199053358,,PDF,Tier 3,,,,,Verzeichnis_der_Beguenstigten_im_Zukunftsprogramm_Wirtschaft_in_der_Foerderperiode_2007-2013,,,,,,name_des_begunstigten,,bezeichnung_des_vorhabens,,,,,,,,,,,,,,,gewahrte_betrage,bei_abschluss_des_vorhabens_gezahlte_gesamtbetrage,jahr_der_bewilligung,,,,,http://www.ib-sh.de/fileadmin/ibank/Zukunftsprogramm/zp-wirtschaft/Verzeichnis_der_Beguenstigten_im_Zukunftsprogramm_Wirtschaft_in_der_Foerderperiode_2007-2013.pdf, ,,,12/31/2008
GERMANY,national,Thüringen,,ESF,RM,2008,,password protected,,PDF,Tier 3,yes,yes,not yet,not yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.thueringen.de/imperia/md/content/esf/dastmwtaundderesf/verzeichnis_der_beg__nstigten_esf.pdf, ,,,31-Dec-08,7/1/2010,,Called press office (9 May ): Larissa Schulz-Trieglaff; +49 361 3797031 to send xls,,CALL UP - This document cannot be saved as it's password protected. So much for transparency.
GERMANY,national,Thüringen,,ERDF,RM,,,password protected,,PDF,Tier 3,yes,no,not yet,not yet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.thueringen.de/imperia/md/content/efre/liste_der_beg__nstigten_2008_eng__ltig-geschuetzt.pdf, ,,,31-Dec-08,,,Called press office (9 May ): Larissa Schulz-Trieglaff; +49 361 3797031 to send xls,http://www.thueringen.de/imperia/md/content/tmwta/strukturfonds/liste_der_beg__nstigten_2007.pdf,Call MEP!
IRELAND,national,"Border, Midland and Western",ie_bmw_pri_1_erdf.csv,ERDF,,"Priority 1 Innovation, ICT and the Knowledge Economy",,scraped from HTML tables,EUR,HTML,Tier 3,yes,yes,,,,,,,,,NAME OF GRANT RECIPIENT,,GRANT TYPE,COUNTY,,,,,,,,,,,,,,,TOTAL PAID OUT IN 2008,YEAR,,,,,,,,,30-Jun-09,,,,http://www.bmwassembly.ie/beneficiaries/Beneficiary%20List.html
IRELAND,national,"Border, Midland and Western",ie_bmw_pri_1_research_erdf.csv,ERDF,,"Priority 1 Innovation, ICT and the Knowledge Economy Building Research Capacity",,scraped from HTML tables,EUR,HTML,Tier 3,yes,yes,,,,,,,,,Beneficiary,,,,,,,,,,,,,,,,,,Research Total Payments,Year,,,,,,,,,30-Jun-09,,,,http://www.bmwassembly.ie/beneficiaries/Beneficiary%20List.html
IRELAND,national,"Border, Midland and Western",ie_bmw_pri_2_erdf.csv,ERDF,,Priority 2 Environment and Risk Prevention,,scraped from HTML tables,EUR,HTML,Tier 3,yes,yes,,,,,,,,,Primary Client,,,County Name,,,,Sub Program,,,,,,,,,,,Paid,Year,,,,,,,,,30-Jun-09,,,,http://www.bmwassembly.ie/beneficiaries/Beneficiary%20List.html
IRELAND,national,"Border, Midland and Western",ie_bmw_pri_3_erdf.csv,ERDF,,Priority 3 Urban Development and Secondary Transport Networks,,scraped from HTML tables,EUR,HTML,Tier 3,,yes,,,,,,,,,Name of the beneficiaries,,Name of Operation,Location of Operation,,,,,,,Public funding Amounts allocated,,,,,,,,,Year of allocation,,,,,,,,,30-Jun-09,,,,http://www.bmwassembly.ie/beneficiaries/Beneficiary%20List.html
IRELAND,national,Southern and Eastern,ie_southernandeastern_pri_1_erdf.csv,ERDF,,"Priority 1 Innovation, ICT and the Knowledge Economy",,scraped from HTML tables,EUR,HTML,Tier 3,yes,yes,,,,,,,,,NAME OF GRANT RECIPIENT,,GRANT TYPE,COUNTY,,,,,,,,,,,,,,,TOTAL PAID OUT IN 2008,YEAR,,,,,,,,,,,,,http://www.seregassembly.ie/op/beneficiaries/beneficiary.asp?temp=&amp;lang=en
IRELAND,national,Southern and Eastern,ie_southernandeastern_pri_1_research_erdf.csv,ERDF,,"Priority 1 Innovation, ICT and the Knowledge Economy Building Research Capacity",,scraped from HTML tables,EUR,HTML,Tier 3,,yes,,,,,,,,,Beneficiary,,,,,,,,,,Research Total,,,,,,,,,Year,,,,,,,,,,,,,http://www.seregassembly.ie/op/beneficiaries/beneficiary.asp?temp=&amp;lang=en
IRELAND,national,Southern and Eastern,ie_southernandeastern_pri_2_erdf.csv,ERDF,,Priority 2: Environment & Accessibility,,scraped from HTML tables,EUR,HTML,Tier 3,yes,yes,,,,,,,,,Primary Client,,Title,County Name,,,,"Sub Program
",Programme Code,,,,,,,,,,Paid,Year,,,,,,,,,,,,,http://www.seregassembly.ie/op/beneficiaries/beneficiary.asp?temp=&amp;lang=en
IRELAND,national,All regions,,ESF,,,,ie_allregions_esf.xls (needs to be reviewed as figures do not correlate) - Catherine_Ryan@entemp.ie   to email list in excel by March 26,,PDF,Tier 3,,,,,list of beneficiaires 2009.xls,,,,,,Location/Name of Beneficiary,Name of Intermediate Body,,,,,Operation ,,,,,,Total Public Funding Allocated under European Social Fund,,,,,,, ,Time Frame,,,,http://www.esf.ie/GetAttachment.aspx?id=a63d4fe3-4c3f-406f-a5dc-2e8499475254,,,,,,,,http://www.esf.ie/en/hci-overview.aspx
LUXEMBOURG,national,all regions,lu_allregions_erdf.csv,ERDF,,,,,,PDF,Tier 3,not broken down by year,not broken down by year,not broken down by year,,liste_projets_cre.pdf,,,,,,Beneficiary,,Project Title,,,,,,,,Total,,Feder Contribution,,,,,,,,,,,,http://www.feder.public.lu/programme_reconversion/competitiviteregionale_emploi/liste_des_projets/liste_projets_cre.pdf,,,,30-Apr-09,,,,http://www.feder.public.lu/programme_reconversion/competitiviteregionale_emploi/liste_des_projets/index.html
LUXEMBOURG,national,all regions,lu_allregions_esf.csv,ESF,,,,The projects funded are divided into three different yearly  periods. ,,HTML,Tier 3,,,,,index.html,,,,,,Promoteur,,Opération,,,,,,,,budget,,,,,,,,,,,Date début,,,,,http://www.fse.public.lu/projets/Operations20072013/index.html,,,,,,http://www.fse.public.lu/projets/periode20072013/2007_2010/index.html
NETHERLANDS,national,Agentschap SZW,,ESF,,,,Confirm this is the only file we need + when next update happens,,PDF,Tier 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://docs.minszw.nl/pdf//135/2010/135_2010_1_25429.pdf,,,,9-Feb-10,,,,http://agentschap.szw.nl/index.cfm?fuseaction=dsp_rubriek&rubriek_id=392188&menu_item=14389
NETHERLANDS,national,Europa om de hoek,,ERDF and ESF,,All programs - can scrape this database for all regions,,,,HTML,Tier 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.europaomdehoek.nl/
NETHERLANDS,national,Noord-Nederland,,ERDF,,,,check if this is correct: nl_north_netherlands_erdf.csv,,Excel,Tier 3,,,,,no excel link on page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ppcd.gov.mt/op1
NETHERLANDS,national,Oost-Nederland,,ERDF,,,,"check if correct, and clean data into a table format: nl_oostnederland_erdf.csv",,Excel,Tier 3,,,,,view.asp.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.snn.eu/sjablonen/1/infotype/webpage/view.asp?objectID=1423
NETHERLANDS,national,West-Nederland,,ERDF,,,, ,,HTML,Tier 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ec.europa.eu/regional_policy/country/commu/beneficiaries//netherlands/index_en.htm
NETHERLANDS,national,Zuid-Nederland,,ERDF,,Priority 1 Projects Approved,,needs scrape,,HTML,Tier 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.op-zuid.nl/index.php?option=com_content&view=category&layout=blog&id=10&Itemid=17,,,,,,http://www.op-zuid.nl/
NETHERLANDS,national,Zuid-Nederland,,ERDF,,Priority 2 Projects Approved,,needs scrape,,HTML,Tier 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.op-zuid.nl/index.php?option=com_content&view=category&layout=blog&id=11&Itemid=21,,,,,,http://www.op-zuid.nl/
NETHERLANDS,national,Zuid-Nederland,,ERDF,,Priority 3 Projects Approved,,needs scrape,,HTML,Tier 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.op-zuid.nl/index.php?option=com_content&view=category&layout=blog&id=12&Itemid=25,,,,,,http://www.op-zuid.nl/
SWEDEN,national,All Regions,se_erdf_projects.csv,ERDF,,,,HTML,,HTML,Tier 3,,,,,,CURRENCY,,REGION,,,TITLE,,TITLE,,,,,,,,,,FUNDING,,,,,,,,,,,,,,,,,,,,http://projektbanken.tillvaxtverket.se/
SWEDEN,national,All Regions,se_esf_projects.csv,ESF,,,,Note = one database to scrape for ESF for all regions,,HTML,Tier 3,,,,,,Currency,,Region,,,Projektägare,,Project name,,,,,,,,,,Beviljat ESF-stöd:,,,,,Total projektbudget:,,,,,,,,,http://www.esf.se/sv/Projektbank/Sok-projekt/, ,,,,,http://www.esf.se/sv/Min-region/Mellersta-Norrland/
SLOVAKIA,national,All Regions,sk_allregions_erdf.csv,ERDF,,,,,UNKNOWN,excel,Tier 3,yes,yes,yes,yes,ZoznamprijímateľovfinančnýchprostriedkovzfondovEÚvPO2007-2013.xls,,,,,,Názov prijímateľa,,Názov projektu,,,,Operačný program,,,,,,EÚ zdroje - Zazmluvnené prostriedky,ŠR zdroje - Zazmluvnené prostriedky,,,,Spolu - Zazmluvnené prostriedky,Spolu - Vyčerpané prostriedky,,,Rok - Začiatok realizácie,Rok - Koniec realizácie,,,,,,,,,,http://www.nsrr.sk/zoznamy/zoznam-prijimatelov/
SLOVAKIA,national,All Regions,,ESF,,,,All PDFs need to be extracted,,pdf,Tier 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.esf.gov.sk/new/index.php?SMC=1&id=64
ROMANIA,national,All Regions,ro_po_at_30_aprilie_2010.csv,ERDF,, OP Technical Assistance,,,LEI,pdf,Tier 3,,,,,Lista%20contractate%20PO%20AT%2030%20aprilie%202010.pdf,currency,,,nume_operatiune,,nume_beneficiar,,titlu_proiect,,,,,,,,total_valoare_proiect,,fonduri_ue,buget_national,contributie_beneficiar,,,,,,,,,,http://www.fonduri-ue.ro/upload/Lista%20proiecte%20contractate%2030%20aprilie%202010.rar,,,,,,,,http://www.fonduri-ue.ro/stadiul-absorbtiei-231
ROMANIA,national,All Regions,ro_pos_cce_30_aprilie_2010.csv,ERDF,, SOP Economic Competitiveness,,,LEI,pdf,Tier 3,,,,,Lista%20contractate%20POS%20CCE%2030%20aprilie%202010.pdf,currency,,,nume_operatiune,,nume_beneficiar,,titlu_proiect,,,,,,,,total_valoare_proiect,,fonduri_ue,buget_national,contributie_beneficiar,,,,,,,,,,http://www.fonduri-ue.ro/upload/Lista%20proiecte%20contractate%2030%20aprilie%202010.rar,,,,,,,,http://www.fonduri-ue.ro/stadiul-absorbtiei-231
ROMANIA,national,All Regions,ro_pos_transport_30_aprilie_2010.csv,ERDF,, SOP Transport,,,LEI,pdf,Tier 3,,,,,Lista%20contractate%20POS%20Transport%2030%20aprilie%202010.pdf,currency,,,nume_operatiune,,nume_beneficiar,,titlu_proiect,,,,,,,,total_valoare_proiect,,fonduri_ue,buget_national,contributie_beneficiar,,,,,,,,,,http://www.fonduri-ue.ro/upload/Lista%20proiecte%20contractate%2030%20aprilie%202010.rar,,,,,,,,http://www.fonduri-ue.ro/stadiul-absorbtiei-231
ROMANIA,national,All Regions,ro_pos_mediu_30_aprilie_2010.csv,ERDF,,OP Environment,,,LEI,pdf,Tier 3,,,,,Lista%20contractate%20POS%20Mediu%2030%20aprilie%202010.pdf,currency,,,nume_operatiune,,nume_beneficiar,,titlu_proiect,,,,,,,,total_valoare_proiect,,fonduri_ue,buget_national,contributie_beneficiar,,,,,,,,,,http://www.fonduri-ue.ro/upload/Lista%20proiecte%20contractate%2030%20aprilie%202010.rar,,,,,,,,http://www.fonduri-ue.ro/stadiul-absorbtiei-231
ROMANIA,national,All Regions,ro_por_30_aprilie_2010.csv,ERDF,,OP Regional ,,,LEI,pdf,Tier 3,,,,,Lista%20contractate%20POR%2030%20aprilie%202010.pdf,currency,,,nume_operatiune,,nume_beneficiar,,titlu_proiect,,,,,,,,total_valoare_proiect,,fonduri_ue,buget_national,contributie_beneficiar,,,,,,,,,,http://www.fonduri-ue.ro/upload/Lista%20proiecte%20contractate%2030%20aprilie%202010.rar,,,,,,,,http://www.fonduri-ue.ro/stadiul-absorbtiei-231
